location,latitude,longitude,region,source_file,hour,is_night,motion_intensity,seismic_value,thermal_delta,rf_burst_count,object_count,object_type,weather_code,speed_kmh,distance_border,anomaly_score,threat_level,is_false_positive
Siachen Glacier,35.5,76.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Barmer Sector,25.7,71.4,Rajasthan Border,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Mizoram Border,22.7,92.7,Northeast Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Lipulekh Pass,30.2,80.3,Uttarakhand Pass,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Barmer Sector,25.7,71.4,Rajasthan Border,train_test_network.csv,12,0,0.54,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Lipulekh Pass,30.2,80.3,Uttarakhand Pass,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Mizoram Border,22.7,92.7,Northeast Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Pir Panjal Range,33.5,74.2,J&K LoC,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Lipulekh Pass,30.2,80.3,Uttarakhand Pass,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Lipulekh Pass,30.2,80.3,Uttarakhand Pass,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Pir Panjal Range,33.5,74.2,J&K LoC,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Siachen Glacier,35.5,76.9,Ladakh LAC,train_test_network.csv,12,0,0.31,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Barmer Sector,25.7,71.4,Rajasthan Border,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Mizoram Border,22.7,92.7,Northeast Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Barmer Sector,25.7,71.4,Rajasthan Border,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Mizoram Border,22.7,92.7,Northeast Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Siachen Glacier,35.5,76.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Barmer Sector,25.7,71.4,Rajasthan Border,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Pir Panjal Range,33.5,74.2,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,0.5,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Lipulekh Pass,30.2,80.3,Uttarakhand Pass,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.47,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,0.66,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Siachen Glacier,35.5,76.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Anjaw District,28.1,96.3,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Anjaw District,28.1,96.3,Arunachal Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,0.87,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Pir Panjal Range,33.5,74.2,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Siachen Glacier,35.5,76.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Siachen Glacier,35.5,76.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Mizoram Border,22.7,92.7,Northeast Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,0.8,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,0.31,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Anjaw District,28.1,96.3,Arunachal Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.41,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Mizoram Border,22.7,92.7,Northeast Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Anjaw District,28.1,96.3,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Mizoram Border,22.7,92.7,Northeast Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Barmer Sector,25.7,71.4,Rajasthan Border,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Anjaw District,28.1,96.3,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Barmer Sector,25.7,71.4,Rajasthan Border,train_test_network.csv,12,0,0.52,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,0.41,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Mizoram Border,22.7,92.7,Northeast Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Pir Panjal Range,33.5,74.2,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Anjaw District,28.1,96.3,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Barmer Sector,25.7,71.4,Rajasthan Border,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Pir Panjal Range,33.5,74.2,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Siachen Glacier,35.5,76.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Mizoram Border,22.7,92.7,Northeast Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.54,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Pir Panjal Range,33.5,74.2,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Anjaw District,28.1,96.3,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Barmer Sector,25.7,71.4,Rajasthan Border,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Barmer Sector,25.7,71.4,Rajasthan Border,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Rann of Kutch,23.9,70.0,Gujarat Coast,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Siachen Glacier,35.5,76.9,Ladakh LAC,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.52,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Lipulekh Pass,30.2,80.3,Uttarakhand Pass,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Lipulekh Pass,30.2,80.3,Uttarakhand Pass,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Kutch Gulf,23.0,68.9,Gujarat Coast,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,SCANNING,0,0.0,1.0,1.0,CRITICAL,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Pangong Tso,33.7,78.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,PASSWORD,0,0.0,1.0,1.0,CRITICAL,0
Galwan Valley,34.4,73.6,J&K LoC,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
Nathula Pass,27.4,88.8,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,XSS,0,0.0,1.0,1.0,CRITICAL,0
Siachen Glacier,35.5,76.9,Ladakh LAC,train_test_network.csv,12,0,0.52,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Tawang Sector,27.6,91.9,Arunachal Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,INJECTION,0,0.0,1.0,1.0,CRITICAL,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,1.0,0.0,6.67,0,0,NORMAL,0,0.0,1.0,0.0,LOW,0
Depsang Plains,35.1,77.8,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,RANSOMWARE,0,0.0,1.0,1.0,CRITICAL,0
Siachen Glacier,35.5,76.9,Ladakh LAC,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DDOS,0,0.0,1.0,1.0,CRITICAL,0
Doklam Plateau,27.3,89.1,Sikkim Ridge,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,BACKDOOR,0,0.0,1.0,1.0,CRITICAL,0
Wagah Border,31.6,74.6,Punjab Sector,train_test_network.csv,12,0,0.0,0.0,6.67,0,0,DOS,0,0.0,1.0,1.0,CRITICAL,0
